Num,Name,ID,City,Country,Date,URL,Photo,Address,CO,Lat,Long,NameFull
380,Strasbourg,R394,Strasbourg, France,"September 15, 2012",http://www.apple.com/fr/retail/strasbourg/,http://www.apple.com/fr/retail/strasbourg/images/hero_large.jpg,L’Aubette,FR,48.58385,7.74548,Strasbourg
379,Täby Centrum,R505,Täby, Sweden,"September 15, 2012",http://www.apple.com/se/retail/tabycentrum/,http://www.apple.com/se/retail/tabycentrum/images/hero_large.jpg,Täby Centrum,SE,59.44498,18.07128,Täby Centrum
378,Bayshore Shopping Centre,R490,Ottawa, Canada,"September 8, 2012",http://www.apple.com/ca/retail/bayshoreshoppingcentre/,http://www.apple.com/ca/retail/bayshoreshoppingcentre/images/hero_large.jpg,100 Bayshore Drive,CA,45.34706,-75.80758,Bayshore Shopping Centre
377,Garden City Perth,R508,Booragoon, Australia,"September 8, 2012",http://www.apple.com/au/retail/gardencityperth/,http://www.apple.com/au/retail/gardencityperth/images/hero_large.jpg,Garden City,AU,-32.03422,115.83735,Garden City Perth
376,Canberra,R483,Canberra, Australia,"September 8, 2012",http://www.apple.com/au/retail/canberra/,http://www.apple.com/au/retail/canberra/images/hero_large.jpg,Canberra Centre,AU,-35.28026,149.13371,Canberra
375,Rhein Center,R520,Köln, Germany,"September 1, 2012",http://www.apple.com/de/retail/rheincenter/,http://www.apple.com/de/retail/rheincenter/images/hero_large.jpg,Rhein Center Köln-Weiden,DE,50.93729,6.83437,Rhein Center
374,Carindale,R509,Carindale, Australia,"August 25, 2012",http://www.apple.com/au/retail/carindale/,http://www.apple.com/au/retail/carindale/images/hero_large.jpg,Westfield Carindale,AU,-27.50227,153.10189,Carindale
373,Coquitlam Centre,R488,Coquitlam, Canada,"August 18, 2012",http://www.apple.com/ca/retail/coquitlamcentre/,http://www.apple.com/ca/retail/coquitlamcentre/images/hero_large.jpg,2929 Barnet Highway,CA,49.279558,-122.798712,Coquitlam Centre
372,Halifax Shopping Centre,R514,Halifax, Canada,"August 18, 2012",http://www.apple.com/ca/retail/halifaxshoppingcentre/,http://www.apple.com/ca/retail/halifaxshoppingcentre/images/hero_large.jpg,7001 Mumford Road,CA,44.648933,-63.619234,Halifax Shopping Centre
371,Passeig de Gràcia,R368,Barcelona, Spain,"July 28, 2012",http://www.apple.com/es/retail/passeigdegracia/,http://www.apple.com/es/retail/passeigdegracia/images/hero_large.jpg,Passeig de Gràcia,ES,41.387937,2.16988,Passeig de Gràcia
370,CoolSprings Galleria,R513,Franklin, USA,"June 30, 2012",http://www.apple.com/retail/coolspringsgalleria/,http://www.apple.com/retail/coolspringsgalleria/images/hero_large.jpg,1800 Galleria Boulevard,US,35.95814,-86.81336,CoolSprings Galleria
369,Ridge Hill,R261,Yonkers, USA,"June 30, 2012",http://www.apple.com/retail/ridgehill/,http://www.apple.com/retail/ridgehill/images/hero_large.jpg,143 Market Street,US,40.96373,-73.85643,Ridge Hill
368,Broadway,R523,Broadway, Australia,"June 30, 2012",http://www.apple.com/au/retail/broadway/,http://www.apple.com/au/retail/broadway/images/hero_large.jpg,Broadway Shopping Centre,AU,-33.88367,151.19421,Broadway
367,Masonville,R489,London, Canada,"June 23, 2012",http://www.apple.com/ca/retail/masonville/,http://www.apple.com/ca/retail/masonville/images/hero_large.jpg,1680 Richmond Street North,CA,43.025556,-81.277778,Masonville
366,Les Quatre Temps,R178,Puteaux, France,"May 25, 2012",http://www.apple.com/fr/retail/lesquatretemps/,http://www.apple.com/fr/retail/lesquatretemps/images/hero_large.jpg,Chadstone Shopping Centre,AU,-37.88644,145.08299,Chadstone
365,Nueva Condomina,R507,Murcia, Spain,"May 12, 2012",http://www.apple.com/es/retail/nuevacondomina/,http://www.apple.com/es/retail/nuevacondomina/images/hero_large.jpg,Centro Comercial Nueva Condomina,ES,38.03928,-1.14871,Nueva Condomina
364,Gran Plaza 2,R435,Madrid, Spain,"April 27, 2012",http://www.apple.com/es/retail/granplaza2/,http://www.apple.com/es/retail/granplaza2/images/hero_large.jpg,Centro Comercial Gran Plaza 2,ES,40.49109,-3.89898,Gran Plaza 2
363,Porta di Roma,R381,Rome, Italy,"April 21, 2012",http://www.apple.com/it/retail/portadiroma/,http://www.apple.com/it/retail/portadiroma/images/hero_large.jpg,Galleria Porta di Roma,IT,41.9715,12.53983,Porta di Roma
362,Confluence,R469,Lyon, France,"April 4, 2012",http://www.apple.com/fr/retail/confluence/,http://www.apple.com/fr/retail/confluence/images/hero_large.jpg,Centre Commercial Confluence,FR,45.74128,4.81666,Confluence
361,Highland Village,R437,Houston, USA,"March 16, 2012",http://www.apple.com/retail/highlandvillage/,http://www.apple.com/retail/highlandvillage/images/hero_large.jpg,4012 Westheimer Road,US,29.74197,-95.44574,Highland Village
360,Amsterdam,R408,Amsterdam, Netherlands,"March 3, 2012",http://www.apple.com/nl/retail/amsterdam/,http://www.apple.com/nl/retail/amsterdam/images/hero_large.jpg,Hirschgebouw,NL,52.36331,4.8824,Amsterdam
359,Grand Central,R415,New York, USA,"December 9, 2011",http://www.apple.com/retail/grandcentral/,http://www.apple.com/retail/grandcentral/images/hero_large.jpg,45 Grand Central Terminal,US,40.752733,-73.976907,Grand Central
358,Calle Colón,R419,Valencia, Spain,"December 3, 2011",http://www.apple.com/es/retail/callecolon/,http://www.apple.com/es/retail/callecolon/images/hero_large.jpg,Calle Colón,ES,39.46903,-0.372431,Calle Colón
357,La Cañada,R468,Marbella, Spain,"November 25, 2011",http://www.apple.com/es/retail/lacanada/,http://www.apple.com/es/retail/lacanada/images/hero_large.jpg,Parque Comercial La Cañada,ES,36.52256,-4.87389,La Cañada
356,MTZ,R434,Sulzbach, Germany,"November 17, 2011",http://www.apple.com/de/retail/mtz/,http://www.apple.com/de/retail/mtz/images/hero_large.jpg,Main-Taunus-Zentrum,DE,50.11933,8.52679,MTZ
355,Metrotown,R460,Burnaby, Canada,"September 24, 2011",http://www.apple.com/ca/retail/metrotown/,http://www.apple.com/ca/retail/metrotown/images/hero_large.jpg,320 4700 Kingsway,CA,49.22606,-122.99922,Metrotown
354,New Haven,R446,New Haven, USA,"September 24, 2011",http://www.apple.com/retail/newhaven/,http://www.apple.com/retail/newhaven/images/hero_large.jpg,65 Broadway,US,41.3119,-72.93093,New Haven
353,Parly 2,R374,Chesnay, France,"September 24, 2011",http://www.apple.com/fr/retail/parly2/,http://www.apple.com/fr/retail/parly2/images/hero_large.jpg,Centre commercial régional Parly 2,FR,48.8268,2.11692,Parly 2
352,Centro Sicilia,R454,Catania, Italy,"September 24, 2011",http://www.apple.com/it/retail/centrosicilia/,http://www.apple.com/it/retail/centrosicilia/images/hero_large.jpg,Strada provinciale 54 - Località La Tenutella,IT,37.47774,15.00844,Centro Sicilia
351,Hornsby,R458,Hornsby, Australia,"September 24, 2011",http://www.apple.com/au/retail/hornsby/,http://www.apple.com/au/retail/hornsby/images/hero_large.jpg,Westfield Hornsby,AU,-33.704885,151.1002,Hornsby
350,ifc mall,R428,Hong Kong, China,"September 24, 2011",http://www.apple.com/hk/retail/ifcmall/,http://www.apple.com/hk/retail/ifcmall/images/hero_large.jpg,International Finance Centre,HK,22.28463,114.159172,ifc mall
349,Nanjing East,R359,Shanghai, China,"September 23, 2011",http://www.apple.com/cn/retail/nanjingeast/,http://www.apple.com/cn/retail/nanjingeast/images/hero_large.jpg,上海市黄浦区南京东路 300 号,CN,31.23943,121.47954, 南京东路
348,Cielo Vista Mall,R492,El Paso, USA,"September 17, 2011",http://www.apple.com/retail/cielovistamall/,http://www.apple.com/retail/cielovistamall/images/hero_large.jpg,8401 Gateway Boulevard West,US,31.77508,-106.3794,Cielo Vista Mall
347,Braehead,R340,Glasgow, UK,"September 17, 2011",http://www.apple.com/uk/retail/braehead/,http://www.apple.com/uk/retail/braehead/images/hero_large.jpg,Braehead Shopping Centre,UK,55.876122,-4.364658,Braehead
346,Via Rizzoli,R427,Bologna, Italy,"September 17, 2011",http://www.apple.com/it/retail/viarizzoli/,http://www.apple.com/it/retail/viarizzoli/images/hero_large.jpg,Via Rizzoli,IT,44.49493,11.34344,Via Rizzoli
345,Jungfernstieg,R396,Hamburg, Germany,"September 17, 2011",http://www.apple.com/de/retail/jungfernstieg/,http://www.apple.com/de/retail/jungfernstieg/images/hero_large.jpg,Jungfernstieg 12,DE,53.552862,9.99288,Jungfernstieg
344,Stratford City,R410,London, UK,"September 13, 2011",http://www.apple.com/uk/retail/stratfordcity/,http://www.apple.com/uk/retail/stratfordcity/images/hero_large.jpg,The Arcade,UK,51.54409,-0.00681,Stratford City
343,Mapleview Centre,R447,Burlington, Canada,"September 3, 2011",http://www.apple.com/ca/retail/mapleviewcentre/,http://www.apple.com/ca/retail/mapleviewcentre/images/hero_large.jpg,900 Maple Avenue,CA,43.32514,-79.81971,Mapleview Centre
342,Campania,R453,Marcianise, Italy,"September 3, 2011",http://www.apple.com/it/retail/campania/,http://www.apple.com/it/retail/campania/images/hero_large.jpg,Centro Commerciale Campania,IT,41.00357,14.32853,Campania
341,City-Galerie,R431,Augsburg, Germany,"September 3, 2011",http://www.apple.com/de/retail/city-galerie/,http://www.apple.com/de/retail/city-galerie/images/hero_large.jpg,City-Galerie Augsburg,DE,48.36541,10.90726,City-Galerie
340,Northlake Mall,R463,Charlotte, USA,"August 27, 2011",http://www.apple.com/retail/northlakemall/,http://www.apple.com/retail/northlakemall/images/hero_large.jpg,6801 Northlake Mall Drive,US,35.35257,-80.85143,Northlake Mall
339,The Promenade at Chenal,R286,Little Rock, USA,"August 27, 2011",http://www.apple.com/retail/thepromenadeatchenal/,http://www.apple.com/retail/thepromenadeatchenal/images/hero_large.jpg,17711 Chenal Parkway,US,34.76635,-92.45902,The Promenade at Chenal
338,Carré Sénart,R438,Lieusaint, France,"August 27, 2011",http://www.apple.com/fr/retail/carresenart/,http://www.apple.com/fr/retail/carresenart/images/hero_large.jpg,Centre commercial régional,FR,48.61461,2.54731,Carré Sénart
337,4th Street,R414,Berkeley, USA,"August 20, 2011",http://www.apple.com/retail/4thstreet/,http://www.apple.com/retail/4thstreet/images/hero_large.jpg,1823 4th Street,US,37.869346,-122.300122,4th Street
336,Parquesur,R436,Madrid, Spain,"August 20, 2011",http://www.apple.com/es/retail/parquesur/,http://www.apple.com/es/retail/parquesur/images/hero_large.jpg,Centro Comercial Parquesur,ES,40.34015,-3.73163,Parquesur
335,Festival Place,R482,Basingstoke, UK,"August 20, 2011",http://www.apple.com/uk/retail/festivalplace/,http://www.apple.com/uk/retail/festivalplace/images/hero_large.jpg,Upper Level,UK,51.26526,-1.08538,Festival Place
334,Conestoga,R464,Waterloo, Canada,"August 13, 2011",http://www.apple.com/ca/retail/conestoga/,http://www.apple.com/ca/retail/conestoga/images/hero_large.jpg,550 King Street,CA,43.49773,-80.5273,Conestoga
333,Anchorage 5th Avenue Mall,R262,Anchorage, USA,"August 13, 2011",http://www.apple.com/retail/anchorage5thavenuemall/,http://www.apple.com/retail/anchorage5thavenuemall/images/hero_large.jpg,320 West 5th Avenue,US,61.216734,-149.888387,Anchorage 5th Avenue Mall
332,Fashion Place,R461,Murray, USA,"August 13, 2011",http://www.apple.com/retail/fashionplace/,http://www.apple.com/retail/fashionplace/images/hero_large.jpg,6191 S State Street,US,40.636147,-111.8876,Fashion Place
331,I Gigli,R449,Florence, Italy,"August 13, 2011",http://www.apple.com/it/retail/igigli/,http://www.apple.com/it/retail/igigli/images/hero_large.jpg,Centro Commerciale I Gigli,IT,43.84578,11.1421,I Gigli
330,Southland,R343,Cheltenham, Australia,"August 13, 2011",http://www.apple.com/au/retail/southland/,http://www.apple.com/au/retail/southland/images/hero_large.jpg,Westfield Southland,AU,-37.958244,145.052434,Southland
329,The Americana at Brand,R451,Glendale, USA,"July 30, 2011",http://www.apple.com/retail/theamericanaatbrand/,http://www.apple.com/retail/theamericanaatbrand/images/hero_large.jpg,877 Americana Way,US,34.14443,-118.25698,The Americana at Brand
328,Penrith,R440,Penrith, Australia,"July 23, 2011",http://www.apple.com/au/retail/penrith/,http://www.apple.com/au/retail/penrith/images/hero_large.jpg,Westfield Penrith,AU,-33.751287,150.694699,Penrith
327,Valencia Town Center,R462,Valencia, USA,"July 16, 2011",http://www.apple.com/retail/valenciatowncenter/,http://www.apple.com/retail/valenciatowncenter/images/hero_large.jpg,24201 West Valencia Boulevard,US,34.41515,-118.55813,Valencia Town Center
326,Fiordaliso,R441,Milan, Italy,"July 2, 2011",http://www.apple.com/it/retail/fiordaliso/,http://www.apple.com/it/retail/fiordaliso/images/hero_large.jpg,Centro Commerciale Fiordaliso,IT,45.39217,9.17534,Fiordaliso
325,The Oracle,R176,Reading, UK,"June 25, 2011",http://www.apple.com/uk/retail/theoracle/,http://www.apple.com/uk/retail/theoracle/images/hero_large.jpg,2240 Q Street NE,US,35.10299,-106.56682,ABQ Uptown
324,Part-Dieu,R373,Lyon, France,"June 4, 2011",http://www.apple.com/fr/retail/part-dieu/,http://www.apple.com/fr/retail/part-dieu/images/hero_large.jpg,Centre commercial La Part-Dieu,FR,45.76153,4.8557,Part-Dieu
323,Sainte-Catherine,R424,Bordeaux, France,"May 14, 2011",http://www.apple.com/fr/retail/sainte-catherine/,http://www.apple.com/fr/retail/sainte-catherine/images/hero_large.jpg,2-4 rue Sainte-Catherine,FR,44.84201,-0.57443,Sainte-Catherine
322,Altmarkt-Galerie,R430,Dresden, Germany,"March 31, 2011",http://www.apple.com/de/retail/altmarkt-galerie/,http://www.apple.com/de/retail/altmarkt-galerie/images/hero_large.jpg,Altmarkt 25,DE,51.04997,13.73573,Altmarkt-Galerie
321,University Park Mall,R360,Mishawaka, USA,"November 13, 2010",http://www.apple.com/retail/universityparkmall/,http://www.apple.com/retail/universityparkmall/images/hero_large.jpg,6501 North Grape Road,US,41.71847,-86.19101,University Park Mall
320,Summit Mall,R353,Akron, USA,"November 13, 2010",http://www.apple.com/retail/summitmall/,http://www.apple.com/retail/summitmall/images/hero_large.jpg,Große Bockenheimer Straße 30,DE,50.11468,8.67505,Große Bockenheimer Straße
319,Place Ste-Foy,R412,Quebec, Canada,"November 13, 2010",http://www.apple.com/ca/retail/placestefoy/,http://www.apple.com/ca/retail/placestefoy/images/hero_large.jpg,2450 Boulevard Laurier,CA,46.77431,-71.27958,Place Ste-Foy
318,Lincoln Park,R284,Chicago, USA,"October 23, 2010",http://www.apple.com/retail/lincolnpark/,http://www.apple.com/retail/lincolnpark/images/hero_large.jpg,801 W. North Avenue,US,41.91062,-87.64856,Lincoln Park
317,Charlestown,R385,Newcastle, Australia,"October 21, 2010",http://www.apple.com/au/retail/charlestown/,http://www.apple.com/au/retail/charlestown/images/hero_large.jpg,Charlestown Square,AU,-32.96363,151.69406,Charlestown
316,Chinook Centre,R209,Calgary, Canada,"September 29, 2010",http://www.apple.com/ca/retail/chinookcentre/,http://www.apple.com/ca/retail/chinookcentre/images/hero_large.jpg,4211 Waialae Avenue,US,19.8968,-155.5828,Kahala
315,River Park Square,R420,Spokane, USA,"September 25, 2010",http://www.apple.com/retail/riverparksquare/,http://www.apple.com/retail/riverparksquare/images/hero_large.jpg,710 West Main Avenue,US,47.658889,-117.422517,River Park Square
314,CentrO,R403,Oberhausen, Germany,"September 25, 2010",http://www.apple.com/de/retail/centro/,http://www.apple.com/de/retail/centro/images/hero_large.jpg,CentrO Oberhausen,DE,51.489596,6.876976,CentrO
313,Metrocentre,R423,Gateshead, UK,"September 25, 2010",http://www.apple.com/uk/retail/metrocentre/,http://www.apple.com/uk/retail/metrocentre/images/hero_large.jpg,Metrocentre,UK,54.95713,-1.671959,Metrocentre
312,Vélizy 2,R315,Vélizy-Villacoublay, France,"September 25, 2010",http://www.apple.com/fr/retail/velizy2/,http://www.apple.com/fr/retail/velizy2/images/hero_large.jpg,2 Avenue de l’Europe,FR,48.780381,2.220057,Vélizy 2
311,Oriocenter,R418,Bergamo, Italy,"September 25, 2010",http://www.apple.com/it/retail/oriocenter/,http://www.apple.com/it/retail/oriocenter/images/hero_large.jpg,Centro commerciale Oriocenter,IT,45.66451,9.69326,Oriocenter
310,Xidan Joy City,R388,Beijing, China,"September 25, 2010",http://www.apple.com/cn/retail/xidanjoycity/,http://www.apple.com/cn/retail/xidanjoycity/images/hero_large.jpg,北京市西城区西单北大街 131 号大悦城,CN,39.90917,116.36727, 西单大悦城
309,Hong Kong Plaza,R390,Shanghai, China,"September 25, 2010",http://www.apple.com/cn/retail/hongkongplaza/,http://www.apple.com/cn/retail/hongkongplaza/images/hero_large.jpg,上海市黄浦区淮海中路 282 号,CN,31.22555,121.46994, 香港广场
308,Le Gru,R278,Torino, Italy,"September 18, 2010",http://www.apple.com/it/retail/legru/,http://www.apple.com/it/retail/legru/images/hero_large.jpg,Centro commerciale Le Gru,IT,45.0556,7.61299,Le Gru
307,Richmond Centre,R421,Richmond, Canada,"September 11, 2010",http://www.apple.com/ca/retail/richmondcentre/,http://www.apple.com/ca/retail/richmondcentre/images/hero_large.jpg,6551 No. 3 Road,CA,49.16567,-123.13837,Richmond Centre
306,Boise Towne Square,R303,Boise, USA,"September 11, 2010",http://www.apple.com/retail/boisetownesquare/,http://www.apple.com/retail/boisetownesquare/images/hero_large.jpg,350 North Milwaukee Street,US,43.60841,-116.2782,Boise Towne Square
305,Upper Canada Mall,R429,Newmarket, Canada,"September 11, 2010",http://www.apple.com/ca/retail/uppercanadamall/,http://www.apple.com/ca/retail/uppercanadamall/images/hero_large.jpg,17600 Yonge Street,CA,44.0558,-79.48516,Upper Canada Mall
304,Xanadú,R397,Madrid, Spain,"September 11, 2010",http://www.apple.com/es/retail/xanadu/,http://www.apple.com/es/retail/xanadu/images/hero_large.jpg,Centro comercial de Ocio Madrid Xanadú,ES,40.29903,-3.92671,Xanadú
303,El Paseo Village,R297,Palm Desert, USA,"September 4, 2010",http://www.apple.com/retail/elpaseovillage/,http://www.apple.com/retail/elpaseovillage/images/hero_large.jpg,73445 El Paseo,US,33.719631,-116.383301,El Paseo Village
302,La Maquinista,R406,Barcelona, Spain,"September 4, 2010",http://www.apple.com/es/retail/lamaquinista/,http://www.apple.com/es/retail/lamaquinista/images/hero_large.jpg,Centro comercial La Maquinista,ES,41.43967,2.19834,La Maquinista
301,Ross Park,R413,Pittsburgh, USA,"August 28, 2010",http://www.apple.com/retail/rosspark/,http://www.apple.com/retail/rosspark/images/hero_large.jpg,1000 Ross Park Mall Drive,US,40.54369,-80.00782,Ross Park
300,CAP 3000,R395,Nice, France,"August 28, 2010",http://www.apple.com/fr/retail/cap3000/,http://www.apple.com/fr/retail/cap3000/images/hero_large.jpg,Avenue Eugène Donadeï,FR,43.65882,7.19705,CAP 3000
299,Castle Towers,R344,Castle Hill, Australia,"August 19, 2010",http://www.apple.com/au/retail/castletowers/,http://www.apple.com/au/retail/castletowers/images/hero_large.jpg,Castle Towers Shopping Centre,AU,-33.730556,151.006111,Castle Towers
298,Covent Garden,R245,London, UK,"July 31, 2010",http://www.apple.com/uk/retail/coventgarden/,http://www.apple.com/uk/retail/coventgarden/images/hero_large.jpg,No. 1-7 The Piazza,UK,51.51217,-0.12352,Covent Garden
297,Walnut Street,R162,Philadelphia, USA,"July 30, 2010",http://www.apple.com/retail/walnutstreet/,http://www.apple.com/retail/walnutstreet/images/hero_large.jpg,1607 Walnut Street,US,39.950033,-75.167888,Walnut Street
296,Fayette Mall,R288,Lexington, USA,"July 24, 2010",http://www.apple.com/retail/fayettemall/,http://www.apple.com/retail/fayettemall/images/hero_large.jpg,3401 Nicholasville Road,US,37.98999,-84.5275,Fayette Mall
295,Polaris Fashion Place,R417,Columbus, USA,"July 24, 2010",http://www.apple.com/retail/polarisfashionplace/,http://www.apple.com/retail/polarisfashionplace/images/hero_large.jpg,1500 Polaris Parkway,US,40.14572,-82.98037,Polaris Fashion Place
294,Haywood Mall,R355,Greenville, USA,"July 10, 2010",http://www.apple.com/retail/haywoodmall/,http://www.apple.com/retail/haywoodmall/images/hero_large.jpg,310 Daniel Webster Highway,US,42.701675,-71.437374,Pheasant Lane
293,Pudong,R389,Shanghai, China,"July 10, 2010",http://www.apple.com/cn/retail/pudong/,http://www.apple.com/cn/retail/pudong/images/hero_large.jpg,上海市浦东新区陆家嘴世纪大道 8 号,CN,31.23937,121.49695, 浦东
292,Opéra,R277,Paris, France,"July 3, 2010",http://www.apple.com/fr/retail/opera/,http://www.apple.com/fr/retail/opera/images/hero_large.jpg,12 rue Halévy,FR,48.872244,2.333126,Opéra
291,Perth City,R386,Perth, Australia,"June 26, 2010",http://www.apple.com/au/retail/perthcity/,http://www.apple.com/au/retail/perthcity/images/hero_large.jpg,790 Hay Street,AU,-31.95282,115.85576,Perth City
290,Los Cerritos,R300,Cerritos, USA,"June 24, 2010",http://www.apple.com/retail/loscerritos/,http://www.apple.com/retail/loscerritos/images/hero_large.jpg,242 Los Cerritos Center,US,33.862423,-118.093942,Los Cerritos
289,Uptown,R272,Minneapolis, USA,"June 19, 2010",http://www.apple.com/retail/uptown/,http://www.apple.com/retail/uptown/images/hero_large.jpg,3018 Hennepin Avenue,US,44.947814,-93.298633,Uptown
288,Georgetown,R287,Washington, USA,"June 18, 2010",http://www.apple.com/retail/georgetown/,http://www.apple.com/retail/georgetown/images/hero_large.jpg,1229 Wisconsin Avenue NW,US,38.905923,-77.06231,Georgetown
287,Tacoma Mall,R339,Tacoma, USA,"May 29, 2010",http://www.apple.com/retail/tacomamall/,http://www.apple.com/retail/tacomamall/images/hero_large.jpg,4502 S Steele Street,US,47.215559,-122.469674,Tacoma Mall
286,Southgate Centre,R411,Edmonton, Canada,"May 28, 2010",http://www.apple.com/ca/retail/southgatecentre/,http://www.apple.com/ca/retail/southgatecentre/images/hero_large.jpg,5015 111 St,CA,53.48623,-113.51454,Southgate Centre
285,Bondi,R254,Bondi, Australia,"May 28, 2010",http://www.apple.com/au/retail/bondi/,http://www.apple.com/au/retail/bondi/images/hero_large.jpg,213 Oxford Street,AU,-33.89228,151.2503,Bondi
284,SouthGate,R335,Bath, UK,"March 27, 2010",http://www.apple.com/uk/retail/southgate/,http://www.apple.com/uk/retail/southgate/images/hero_large.jpg,SU39,UK,51.37887,-2.3582,SouthGate
283,Eldon Square,R341,Newcastle upon Tyne, UK,"February 16, 2010",http://www.apple.com/uk/retail/eldonsquare/,http://www.apple.com/uk/retail/eldonsquare/images/hero_large.jpg,St Andrew’s Way,UK,54.97296,-1.61683,Eldon Square
282,Große Bockenheimer Straße,R352,Frankfurt, Germany,"January 23, 2010",http://www.apple.com/de/retail/grossebockenheimerstrasse/,http://www.apple.com/de/retail/grossebockenheimerstrasse/images/hero_large.jpg,Robina Town Centre,AU,-28.07715,153.38493,Robina
281,Cribbs Causeway,R393,Bristol, UK,"December 12, 2009",http://www.apple.com/uk/retail/cribbscauseway/,http://www.apple.com/uk/retail/cribbscauseway/images/hero_large.jpg,Upper Mall,UK,51.52542,-2.59556,Cribbs Causeway
280,Greenwich Avenue,R282,Greenwich, USA,"November 21, 2009",http://www.apple.com/retail/greenwichavenue/,http://www.apple.com/retail/greenwichavenue/images/hero_large.jpg,356 Greenwich Avenue,US,41.023298,-73.625296,Greenwich Avenue
279,Pheasant Lane,R354,Nashua, USA,"November 21, 2009",http://www.apple.com/retail/pheasantlane/,http://www.apple.com/retail/pheasantlane/images/hero_large.jpg,3265 West Market Street,US,41.13441,-81.61738,Summit Mall
278,Upper West Side,R251,New York, USA,"November 14, 2009",http://www.apple.com/retail/upperwestside/,http://www.apple.com/retail/upperwestside/images/hero_large.jpg,1981 Broadway,US,40.775072,-73.982595,Upper West Side
277,Odysseum,R367,Montpellier, France,"November 14, 2009",http://www.apple.com/fr/retail/odysseum/,http://www.apple.com/fr/retail/odysseum/images/hero_large.jpg,Centre Commercial Odysseum,FR,43.603751,3.920996,Odysseum
276,Chermside,R384,Chermside, Australia,"November 14, 2009",http://www.apple.com/au/retail/chermside/,http://www.apple.com/au/retail/chermside/images/hero_large.jpg,Westfield Chermside,AU,-27.3811,153.032944,Chermside
275,Carrousel de Louvre,R276,Paris, France,"November 7, 2009",http://www.apple.com/fr/retail/carrouseldulouvre/,http://www.apple.com/fr/retail/carrouseldulouvre/images/hero_large.jpg,99 rue de Rivoli,FR,48.86134,2.33408,Carrousel du Louvre
274,Union Square,R363,Aberdeen, UK,"October 29, 2009",http://www.apple.com/uk/retail/unionsquare/,http://www.apple.com/uk/retail/unionsquare/images/hero_large.jpg,27/28 Ground Level Mall,UK,57.143454,-2.096898,Union Square
273,St. David's 2,R334,Cardiff, UK,"October 22, 2009",http://www.apple.com/uk/retail/stdavids2/,http://www.apple.com/uk/retail/stdavids2/images/hero_large.jpg,63-66 Grand Arcade,UK,51.47896,-3.17517,St David's 2
272,Manhasset,R327,Manhasset, USA,"October 17, 2009",http://www.apple.com/retail/manhasset/,http://www.apple.com/retail/manhasset/images/hero_large.jpg,1900 Northern Boulevard,US,40.795021,-73.676486,Manhasset
271,Chapelfield,R391,Norwich, UK,"September 26, 2009",http://www.apple.com/uk/retail/chapelfield/,http://www.apple.com/uk/retail/chapelfield/images/hero_large.jpg,Merchants Hall,UK,52.6259,1.28956,Chapelfield
270,Fairview Pointe Claire,R392,Montréal, Canada,"September 26, 2009",http://www.apple.com/ca/retail/fairviewpointeclaire/,http://www.apple.com/ca/retail/fairviewpointeclaire/images/hero_large.jpg,"6801, Transcanada Highway",CA,45.46333,-73.83166,Fairview Pointe-Claire
269,Promenade Temecula,R345,Temecula, USA,"September 26, 2009",http://www.apple.com/retail/promenadetemecula/,http://www.apple.com/retail/promenadetemecula/images/hero_large.jpg,40764 Winchester Road,US,33.523757,-117.153113,Promenade Temecula
268,Oakridge Centre,R362,Vancouver, Canada,"September 26, 2009",http://www.apple.com/ca/retail/oakridgecentre/,http://www.apple.com/ca/retail/oakridgecentre/images/hero_large.jpg,650 West 41st Avenue,CA,49.232086,-123.11933,Oakridge Centre
267,Polo Park,R369,Winnipeg, Canada,"September 19, 2009",http://www.apple.com/ca/retail/polopark/,http://www.apple.com/ca/retail/polopark/images/hero_large.jpg,1485 Portage Avenue,CA,49.882966,-97.198652,Polo Park
266,Augusta,R364,Augusta, USA,"September 19, 2009",http://www.apple.com/retail/augusta/,http://www.apple.com/retail/augusta/images/hero_large.jpg,3450 Wrightsboro Road,US,33.46575,-82.08065,Augusta
265,Carosello,R365,Milano, Italy,"September 5, 2009",http://www.apple.com/it/retail/carosello/,http://www.apple.com/it/retail/carosello/images/hero_large.jpg,Centro Commerciale Carosello,IT,45.5455,9.32783,Carosello
264,Alstertal,R366,Hamburg, Germany,"August 28, 2009",http://www.apple.com/de/retail/alstertal/,http://www.apple.com/de/retail/alstertal/images/hero_large.jpg,Alstertal-Einkaufszentrum,DE,53.65432,10.09203,Alstertal
263,Legacy Place,R346,Dedham, USA,"August 28, 2009",http://www.apple.com/retail/legacyplace/,http://www.apple.com/retail/legacyplace/images/hero_large.jpg,950 Providence Highway,US,42.230873,-71.178393,Legacy Place
262,Stonebriar,R302,Frisco, USA,"August 28, 2009",http://www.apple.com/retail/stonebriar/,http://www.apple.com/retail/stonebriar/images/hero_large.jpg,2601 Preston Road,US,33.0989,-96.81203,Stonebriar
261,Reston,R271,Reston, USA,"August 15, 2009",http://www.apple.com/retail/reston/,http://www.apple.com/retail/reston/images/hero_large.jpg,11949 Market Street,US,38.9584,-77.358345,Reston
260,Main Place,R348,Naperville, USA,"August 15, 2009",http://www.apple.com/retail/mainplace/,http://www.apple.com/retail/mainplace/images/hero_large.jpg,120 West Jefferson Avenue,US,41.7728,-88.15037,Main Place
259,Square One,R359,Mississauga, Canada,"August 15, 2009",http://www.apple.com/ca/retail/squareone/,http://www.apple.com/ca/retail/squareone/images/hero_large.jpg,Kurfürstendamm 26,DE,52.50363,13.32865,Kurfürstendamm
